"session_id","sex","age","citizenship","referrer","us_or_international","lab_or_online","anchor","everest_feet","everest_meters"
2492389,"f",20,"KR","qccuny2","US","In-lab","high",35500,NA
2492398,"f",18,"GY","qccuny2","US","In-lab","low",2050,NA
2492400,"m",19,"BR","qccuny2","US","In-lab","high",30000,NA
2492408,"f",36,"US","qccuny2","US","In-lab","high",40500,NA
2493524,"m",30,"US","qccuny2","US","In-lab","high",25000,NA
2493652,"f",18,"CO","qccuny2","US","In-lab","low",7000,NA
2493656,"m",18,"US","qccuny2","US","In-lab","low",4000,NA
2495872,"f",19,"US","qccuny2","US","In-lab","high",6000,NA
2495975,"m",18,"US","qccuny2","US","In-lab","high",35000,NA
2495984,"f",36,"US","qccuny2","US","In-lab","high",35500,NA
2496323,"m",19,"US","qccuny2","US","In-lab","high",39820,NA
2496332,"f",18,"US","qccuny2","US","In-lab","low",5000,NA
2497597,"m",47,"US","qccuny2","US","In-lab","high",45000,NA
2436706,"f",19,"DE","sdsu","US","In-lab","low",2600,NA
2440429,"f",21,"US","sdsu","US","In-lab","low",2002,NA
2440430,"f",18,"US","sdsu","US","In-lab","high",40000,NA
2440431,"m",19,"US","sdsu","US","In-lab","low",2217,NA
2440596,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2440598,"f",18,"US","sdsu","US","In-lab","low",20000,NA
2440621,"m",18,"US","sdsu","US","In-lab","high",32000,NA
2440623,"f",19,"US","sdsu","US","In-lab","low",5000,NA
2440733,"m",20,"CN","sdsu","US","In-lab","high",45000,NA
2440734,"m",19,"US","sdsu","US","In-lab","low",12000,NA
2440737,"f",18,"US","sdsu","US","In-lab","low",6000,NA
2440740,"f",18,"US","sdsu","US","In-lab","high",44000,NA
2440881,"f",18,"US","sdsu","US","In-lab","high",40000,NA
2440883,"f",18,"US","sdsu","US","In-lab","low",2217,NA
2443108,"f",18,"US","sdsu","US","In-lab","high",40000,NA
2443109,"m",20,"US","sdsu","US","In-lab","high",12000,NA
2443110,"m",18,"US","sdsu","US","In-lab","low",27000,NA
2443371,"m",19,"US","sdsu","US","In-lab","high",45499,NA
2443373,"f",18,"US","sdsu","US","In-lab","low",15000,NA
2443376,"f",19,"US","sdsu","US","In-lab","low",10000,NA
2443761,"f",18,"US","sdsu","US","In-lab","high",43500,NA
2443763,"f",18,"US","sdsu","US","In-lab","low",30000,NA
2443767,"m",18,"US","sdsu","US","In-lab","low",3000,NA
2443879,"f",22,"US","sdsu","US","In-lab","high",44000,NA
2443882,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2443886,"f",18,"US","sdsu","US","In-lab","low",37000,NA
2443887,"f",20,"UG","sdsu","US","In-lab","low",2500,NA
2445906,"m",25,"SA","sdsu","US","In-lab","high",44000,NA
2445908,"f",18,"US","sdsu","US","In-lab","low",5000,NA
2445912,"f",19,"US","sdsu","US","In-lab","low",5000,NA
2445951,"f",19,"CN","sdsu","US","In-lab","high",40000,NA
2446069,"m",18,"US","sdsu","US","In-lab","high",42000,NA
2446072,"f",18,"US","sdsu","US","In-lab","high",20000,NA
2446074,"m",18,"US","sdsu","US","In-lab","high",37000,NA
2446076,"f",18,"US","sdsu","US","In-lab","low",10000,NA
2447580,"f",18,"US","sdsu","US","In-lab","low",3000,NA
2447581,"f",18,"US","sdsu","US","In-lab","high",45000,NA
2447582,"m",19,"PH","sdsu","US","In-lab","low",3000,NA
2447591,"f",18,"US","sdsu","US","In-lab","high",25000,NA
2447692,"f",18,"US","sdsu","US","In-lab","low",7050,NA
2447693,"f",18,"US","sdsu","US","In-lab","high",35000,NA
2447744,"f",18,"US","sdsu","US","In-lab","high",45000,NA
2447904,"m",19,"KW","sdsu","US","In-lab","low",4000,NA
2447907,"f",19,"US","sdsu","US","In-lab","low",15000,NA
2448199,"m",19,"US","sdsu","US","In-lab","high",45000,NA
2448201,"m",18,"US","sdsu","US","In-lab","low",11000,NA
2448202,"f",18,"US","sdsu","US","In-lab","high",40000,NA
2448203,"f",18,"US","sdsu","US","In-lab","high",45000,NA
2448352,"m",18,"US","sdsu","US","In-lab","high",24000,NA
2448354,"m",19,"MX","sdsu","US","In-lab","low",2780,NA
2448355,"f",18,"US","sdsu","US","In-lab","high",29000,NA
2448359,"f",22,"US","sdsu","US","In-lab","low",5000,NA
2448429,"f",18,"US","sdsu","US","In-lab","high",31500,NA
2448430,"m",19,"US","sdsu","US","In-lab","low",20000,NA
2448433,"f",18,"US","sdsu","US","In-lab","low",4500,NA
2452411,"f",18,"US","sdsu","US","In-lab","low",3314,NA
2452413,"m",18,"US","sdsu","US","In-lab","high",35000,NA
2452479,"f",18,"US","sdsu","US","In-lab","low",15000,NA
2452480,"f",19,"US","sdsu","US","In-lab","low",5000,NA
2452481,"f",19,"US","sdsu","US","In-lab","high",40000,NA
2452747,"m",23,"US","sdsu","US","In-lab","high",44500,NA
2452749,"m",18,"US","sdsu","US","In-lab","low",5000,NA
2452750,"f",18,"US","sdsu","US","In-lab","high",44952,NA
2452842,"f",18,"US","sdsu","US","In-lab","low",5000,NA
2452844,"f",19,"US","sdsu","US","In-lab","low",6000,NA
2452845,"f",19,"US","sdsu","US","In-lab","high",35000,NA
2452849,"f",18,"US","sdsu","US","In-lab","high",35000,NA
2452928,"f",19,"US","sdsu","US","In-lab","high",40000,NA
2452930,"m",18,"US","sdsu","US","In-lab","high",35000,NA
2452931,"m",20,"US","sdsu","US","In-lab","high",30000,NA
2452932,"f",26,"BR","sdsu","US","In-lab","high",40000,NA
2454751,"f",19,"US","sdsu","US","In-lab","low",2002,NA
2454752,"m",18,"US","sdsu","US","In-lab","high",36000,NA
2454753,"f",18,"US","sdsu","US","In-lab","low",2217,NA
2455017,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2455019,"f",19,"US","sdsu","US","In-lab","high",40000,NA
2455106,"f",18,"US","sdsu","US","In-lab","high",42000,NA
2455109,"f",19,"US","sdsu","US","In-lab","low",4000,NA
2455110,"f",18,"US","sdsu","US","In-lab","high",38708,NA
2455111,"f",18,"US","sdsu","US","In-lab","high",35000,NA
2456774,"f",19,"US","sdsu","US","In-lab","low",12000,NA
2456782,"f",18,"US","sdsu","US","In-lab","low",12000,NA
2456795,"f",20,"US","sdsu","US","In-lab","high",44000,NA
2456913,"f",23,"DK","sdsu","US","In-lab","high",38000,NA
2456915,"f",22,"DK","sdsu","US","In-lab","high",37000,NA
2456917,"f",23,"DK","sdsu","US","In-lab","high",45000,NA
2457079,"f",19,"US","sdsu","US","In-lab","high",25000,NA
2457081,"f",24,"DK","sdsu","US","In-lab","low",5000,NA
2457083,"m",20,"US","sdsu","US","In-lab","low",29547,NA
2457192,"f",19,"US","sdsu","US","In-lab","low",30000,NA
2457195,"f",18,"US","sdsu","US","In-lab","low",18000,NA
2457197,"f",19,"US","sdsu","US","In-lab","high",35000,NA
2457342,"f",20,"US","sdsu","US","In-lab","low",10000,NA
2457345,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2457348,"m",18,"US","sdsu","US","In-lab","low",27000,NA
2457350,"f",18,"US","sdsu","US","In-lab","low",2500,NA
2458806,"f",19,"US","sdsu","US","In-lab","high",40000,NA
2458808,"f",22,"US","sdsu","US","In-lab","high",40000,NA
2458811,"f",18,"US","sdsu","US","In-lab","high",37000,NA
2458812,"m",19,"US","sdsu","US","In-lab","low",3580,NA
2458913,"f",18,"US","sdsu","US","In-lab","low",3150,NA
2458914,"f",18,"US","sdsu","US","In-lab","low",30000,NA
2458915,"m",18,"US","sdsu","US","In-lab","low",2500,NA
2458916,"f",21,"US","sdsu","US","In-lab","high",44000,NA
2461397,"m",20,"US","sdsu","US","In-lab","low",18000,NA
2461398,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2461621,"f",19,"US","sdsu","US","In-lab","high",40000,NA
2461625,"f",18,"US","sdsu","US","In-lab","high",40000,NA
2461629,"m",19,"US","sdsu","US","In-lab","low",26000,NA
2461892,"f",23,"US","sdsu","US","In-lab","high",40000,NA
2461893,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2461894,"f",21,"CN","sdsu","US","In-lab","low",4000,NA
2461895,"f",19,"US","sdsu","US","In-lab","high",35000,NA
2462430,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2462431,"m",20,"US","sdsu","US","In-lab","low",29547,NA
2462432,"f",18,"US","sdsu","US","In-lab","low",6500,NA
2462434,"m",19,"CN","sdsu","US","In-lab","low",2300,NA
2462501,"f",18,"US","sdsu","US","In-lab","high",45112,NA
2462505,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2462572,"f",18,"US","sdsu","US","In-lab","high",40000,NA
2462573,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2462574,"f",19,"US","sdsu","US","In-lab","high",40000,NA
2466137,"f",20,"US","sdsu","US","In-lab","low",4000,NA
2466138,"f",19,"US","sdsu","US","In-lab","high",40000,NA
2466142,"m",22,"US","sdsu","US","In-lab","low",20000,NA
2466152,"f",18,"US","sdsu","US","In-lab","high",45000,NA
2466236,"f",18,"US","sdsu","US","In-lab","low",14000,NA
2466240,"m",18,"US","sdsu","US","In-lab","high",38760,NA
2466241,"m",20,"US","sdsu","US","In-lab","low",35000,NA
2466441,"f",18,"US","sdsu","US","In-lab","high",45450,NA
2466442,"f",18,"US","sdsu","US","In-lab","low",4500,NA
2466443,"m",19,"US","sdsu","US","In-lab","high",22000,NA
2466547,"f",18,"US","sdsu","US","In-lab","high",30000,NA
2466548,"m",18,"US","sdsu","US","In-lab","low",11000,NA
2466549,"m",18,"US","sdsu","US","In-lab","low",5000,NA
2466635,"f",18,"US","sdsu","US","In-lab","low",15000,NA
2466638,"m",20,"US","sdsu","US","In-lab","low",8000,NA
2468204,"f",20,"CN","sdsu","US","In-lab","high",30000,NA
2468205,"m",19,"US","sdsu","US","In-lab","low",3000,NA
2468206,"f",18,"US","sdsu","US","In-lab","low",4000,NA
2468345,"f",18,"US","sdsu","US","In-lab","low",10000,NA
2468347,"f",25,"DK","sdsu","US","In-lab","low",3500,NA
2468348,"f",18,"US","sdsu","US","In-lab","low",30000,NA
2468450,"f",19,"SE","sdsu","US","In-lab","high",18000,NA
2468451,"f",20,"KR","sdsu","US","In-lab","high",41000,NA
2468454,"m",19,"US","sdsu","US","In-lab","low",3500,NA
2468534,"f",19,"US","sdsu","US","In-lab","high",40000,NA
2468536,"f",18,"US","sdsu","US","In-lab","high",45000,NA
2468538,"f",20,"US","sdsu","US","In-lab","low",11000,NA
2476887,"f",19,"PL","swps","International","In-lab","low",4101,1250
2476915,"f",19,"PL","swps","International","In-lab","low",8057.6448,2456
2476919,"f",19,"PL","swps","International","In-lab","low",3359.5392,1024
2476923,"f",22,"PL","swps","International","In-lab","low",3936.96,1200
2476928,"f",24,"PL","swps","International","In-lab","low",2132.52,650
2476939,"f",20,"PL","swps","International","In-lab","low",29005.5528,8841
2476940,"f",20,"PL","swps","International","In-lab","high",45439.08,13850
2476962,"f",22,"PL","swps","International","In-lab","low",29199.12,8900
2476974,"f",19,"PL","swps","International","In-lab","low",4757.16,1450
2476978,"m",27,"PL","swps","International","In-lab","high",29527.2,9000
2476979,"f",19,"PL","swps","International","In-lab","low",2381.8608,726
2476985,"f",19,"PL","swps","International","In-lab","high",44618.88,13600
2476986,"m",20,"PL","swps","International","In-lab","low",29077.7304,8863
2476996,"f",19,"PL","swps","International","In-lab","high",42322.32,12900
2480988,"f",23,"PL","swps","International","In-lab","low",26574.48,8100
2480992,"f",23,"PL","swps","International","In-lab","high",28346.112,8640
2480993,"f",22,"PL","swps","International","In-lab","high",26738.52,8150
2481010,"m",23,"PL","swps","International","In-lab","high",32808,10000
2481026,"f",21,"PL","swps","International","In-lab","low",19684.8,6000
2481061,"m",23,"PL","swps","International","In-lab","low",29346.756,8945
2481067,"m",20,"PL","swps","International","In-lab","low",14763.6,4500
2481068,"m",20,"PL","swps","International","In-lab","low",27558.72,8400
2481072,"f",20,"PL","swps","International","In-lab","high",41633.352,12690
2481082,"f",19,"PL","swps","International","In-lab","low",8202,2500
2481083,"f",22,"PL","swps","International","In-lab","low",3936.96,1200
2481095,"f",19,"PL","swps","International","In-lab","low",8202,2500
2481096,"f",19,"PL","swps","International","In-lab","high",39041.52,11900
2481133,"f",23,"PL","swps","International","In-lab","low",8202,2500
2481148,"m",23,"PL","swps","International","In-lab","low",5905.44,1800
2481219,"f",21,"PL","swps","International","In-lab","low",2952.72,900
2481221,"f",23,"PL","swps","International","In-lab","high",27558.72,8400
2481243,"m",19,"PL","swps","International","In-lab","low",21325.2,6500
2481245,"m",20,"PL","swps","International","In-lab","high",44618.88,13600
2481291,"m",20,"PL","swps","International","In-lab","low",4593.12,1400
2481292,"f",19,"PL","swps","International","In-lab","low",3936.96,1200
2481295,"m",21,"PL","swps","International","In-lab","low",29855.28,9100
2481435,"f",19,"PL","swps","International","In-lab","high",11482.8,3500
2481437,"f",19,"PL","swps","International","In-lab","low",2394.984,730
2481478,"m",19,"PL","swps","International","In-lab","high",41010,12500
2481490,"m",23,"PL","swps","International","In-lab","high",27883.5192,8499
2483562,"f",19,"PL","swps","International","In-lab","low",6561.6,2000
2483580,"m",22,"PL","swps","International","In-lab","high",39369.6,12000
2483618,"f",23,"PL","swps","International","In-lab","low",29153.1888,8886
2483622,"m",24,"PL","swps","International","In-lab","low",8694.12,2650
2483646,"f",19,"PL","swps","International","In-lab","high",29199.12,8900
2483680,"m",24,"PL","swps","International","In-lab","low",17913.168,5460
2483709,"m",25,"PL","swps","International","In-lab","low",28707,8750
2483716,"f",23,"PL","swps","International","In-lab","low",26246.4,8000
2483729,"m",23,"PL","swps","International","In-lab","low",29028.5184,8848
2483731,"m",19,"PL","swps","International","In-lab","low",16994.544,5180
2483761,"f",19,"PL","swps","International","In-lab","high",26246.4,8000
2483781,"m",20,"PL","swps","International","In-lab","low",2788.68,850
2483788,"m",21,"PL","swps","International","In-lab","low",3359.5392,1024
2483815,"f",23,"PL","swps","International","In-lab","high",35760.72,10900
2435230,"f",32,"PL","swpson","International","Online","low",26246.4,8000
2435236,"f",26,"PL","swpson","International","Online","high",29199.12,8900
2435237,"m",28,"PL","swpson","International","Online","high",27883.5192,8499
2435239,"f",32,"PL","swpson","International","Online","high",32322.4416,9852
2435240,"f",22,"PL","swpson","International","Online","low",9842.4,3000
2435245,"f",24,"PL","swpson","International","Online","low",27886.8,8500
2435249,"f",27,"PL","swpson","International","Online","high",26246.4,8000
2435256,"f",23,"PL","swpson","International","Online","low",29028.5184,8848
2435258,"f",25,"PL","swpson","International","Online","low",16404,5000
2435262,"f",29,"PL","swpson","International","Online","low",29172.8736,8892
2435274,"f",33,"PL","swpson","International","Online","low",28871.04,8800
2435279,"m",25,"other","swpson","International","Online","high",28930.0944,8818
2435301,"f",22,"PL","swpson","International","Online","low",26902.56,8200
2435303,"f",24,"PL","swpson","International","Online","high",29028.5184,8848
2435320,"f",26,"PL","swpson","International","Online","high",26246.4,8000
2435371,"m",22,"PL","swpson","International","Online","high",29120.3808,8876
2435417,"f",23,"PL","swpson","International","Online","low",16404,5000
2435424,"m",27,"PL","swpson","International","Online","high",29199.12,8900
2435430,"m",17,"PL","swpson","International","Online","high",28214.88,8600
2435464,"f",26,"PL","swpson","International","Online","high",28355.9544,8643
2435472,"f",23,"PL","swpson","International","Online","low",29028.5184,8848
2435540,"m",20,"PL","swpson","International","Online","low",8398.848,2560
2435554,"f",18,"PL","swpson","International","Online","high",14763.6,4500
2435619,"f",24,"PL","swpson","International","Online","high",29028.5184,8848
2435653,"f",21,"PL","swpson","International","Online","low",29028.5184,8848
2435695,"f",18,"PL","swpson","International","Online","high",26246.4,8000
2435842,"m",28,"PL","swpson","International","Online","high",29028.5184,8848
2435851,"m",21,"PL","swpson","International","Online","high",26246.4,8000
2435854,"m",18,"PL","swpson","International","Online","high",29028.5184,8848
2435895,"f",33,"PL","swpson","International","Online","low",26246.4,8000
2435947,"f",22,"PL","swpson","International","Online","high",29035.08,8850
2435961,"f",36,"PL","swpson","International","Online","low",29028.5184,8848
2435964,"f",23,"PL","swpson","International","Online","high",29031.7992,8849
2436403,"f",33,"PL","swpson","International","Online","high",26246.4,8000
2436426,"f",34,"PL","swpson","International","Online","high",29035.08,8850
2436504,"f",20,"PL","swpson","International","Online","low",24606,7500
2436551,"f",21,"PL","swpson","International","Online","high",29527.2,9000
2438839,"f",23,"PL","swpson","International","Online","high",28214.88,8600
2438844,"m",22,"PL","swpson","International","Online","low",29028.5184,8848
2438847,"f",23,"PL","swpson","International","Online","high",29153.1888,8886
2439453,"f",22,"PL","swpson","International","Online","high",29796.2256,9082
2439491,"m",34,"PL","swpson","International","Online","high",29028.5184,8848
2439602,"m",36,"PL","swpson","International","Online","high",28871.04,8800
2439734,"f",21,"PL","swpson","International","Online","high",29028.5184,8848
2439810,"f",23,"PL","swpson","International","Online","low",19684.8,6000
2439812,"m",23,"PL","swpson","International","Online","high",29031.7992,8849
2440011,"f",20,"PL","swpson","International","Online","low",5905.44,1800
2440042,"f",31,"PL","swpson","International","Online","high",12795.12,3900
2440045,"f",20,"PL","swpson","International","Online","high",26246.4,8000
2440083,"f",49,"PL","swpson","International","Online","high",29028.5184,8848
2440139,"m",20,"PL","swpson","International","Online","high",28871.04,8800
2440371,"m",35,"PL","swpson","International","Online","high",29028.5184,8848
2441860,"m",27,"PL","swpson","International","Online","high",26377.632,8040
2441985,"m",66,"PL","swpson","International","Online","high",26246.4,8000
2442005,"f",33,"PL","swpson","International","Online","low",26246.4,8000
2442014,"f",27,"PL","swpson","International","Online","low",28871.04,8800
2442029,"f",37,"PL","swpson","International","Online","low",26246.4,8000
2442034,"f",38,".","swpson","International","Online","low",26246.4,8000
2442091,"m",28,"PL","swpson","International","Online","low",40875.4872,12459
2442112,"f",27,"PL","swpson","International","Online","low",29527.2,9000
2442182,"f",22,"PL","swpson","International","Online","low",14711.1072,4484
2442193,"f",29,"PL","swpson","International","Online","low",13123.2,4000
2442205,"f",31,"PL","swpson","International","Online","low",27886.8,8500
2442973,"f",29,"PL","swpson","International","Online","low",27821.184,8480
2443181,"m",25,"PL","swpson","International","Online","low",28871.04,8800
2443603,"m",25,"PL","swpson","International","Online","high",26246.4,8000
2443849,"f",24,"PL","swpson","International","Online","high",42650.4,13000
2445068,"f",23,"PL","swpson","International","Online","high",26246.4,8000
2445072,"f",25,"PL","swpson","International","Online","low",29035.08,8850
2445074,"m",34,"PL","swpson","International","Online","low",5249.28,1600
2445081,"m",19,"PL","swpson","International","Online","low",29021.9568,8846
2445092,"f",33,"PL","swpson","International","Online","high",21325.2,6500
2445093,"f",22,"PL","swpson","International","Online","high",28871.04,8800
2445094,"f",30,"PL","swpson","International","Online","high",29199.12,8900
2445097,"m",20,"PL","swpson","International","Online","high",27886.8,8500
2445099,"f",30,"PL","swpson","International","Online","low",36088.8,11000
2445104,"m",33,"PL","swpson","International","Online","low",26390.7552,8044
2445107,"m",38,"PL","swpson","International","Online","low",27558.72,8400
2445108,"m",26,"PL","swpson","International","Online","high",28182.072,8590
2445110,"m",19,"PL","swpson","International","Online","high",28336.2696,8637
2445118,"f",22,"PL","swpson","International","Online","low",2185.0128,666
2445125,"m",24,"PL","swpson","International","Online","low",26246.4,8000
