"iid","pid","gender","age","date_like","other_like","date_want","other_want","match","self_attr","self_sinc","self_intel","self_fun","self_amb","other_attr","other_sinc","other_intel","other_fun","other_amb","other_shar","date_attr","date_sinc","date_intel","date_fun","date_amb","date_shar","self_imp_attr","self_imp_sinc","self_imp_intel","self_imp_fun","self_imp_amb","self_imp_shar","other_imp_attr","other_imp_sinc","other_imp_intel","other_imp_fun","other_imp_amb","other_imp_shar"
201,232,"female",25,5,6,0,0,0,7,8,9,9,8,6,6,7,6,6,4,4,8,8,4,NA,NA,15.38,17.31,17.31,17.31,17.31,15.38,17.78,17.78,17.78,17.78,13.33,15.56
201,233,"female",25,6,7,0,1,0,7,8,9,9,8,7,8,8,8,8,NA,4,8,8,3,8,NA,15.38,17.31,17.31,17.31,17.31,15.38,14,20,18,16,14,18
202,214,"female",22,8,9,0,1,0,7,10,10,9,8,9,8,9,9,9,6,7,9,8,8,7,5,15.38,19.23,19.23,19.23,15.38,11.54,17.02,21.28,17.02,21.28,14.89,8.51
202,215,"female",22,8,4,0,0,0,7,10,10,9,8,3,7,7,5,5,4,7,8,7,8,9,7,15.38,19.23,19.23,19.23,15.38,11.54,14.89,19.15,21.28,19.15,14.89,10.64
202,216,"female",22,6,8,0,1,0,7,10,10,9,8,9,9,9,9,9,9,5,8,7,8,9,7,15.38,19.23,19.23,19.23,15.38,11.54,7.5,17.5,20,22.5,12.5,20
202,217,"female",22,8,6,1,1,1,7,10,10,9,8,5,7,9,6,8,7,9,8,9,8,10,7,15.38,19.23,19.23,19.23,15.38,11.54,21.28,17.02,21.28,12.77,6.38,21.28
202,218,"female",22,6,5,0,1,0,7,10,10,9,8,6,6,8,5,5,6,6,8,9,6,8,7,15.38,19.23,19.23,19.23,15.38,11.54,20.51,5.13,23.08,12.82,17.95,20.51
202,219,"female",22,7,6,0,0,0,7,10,10,9,8,4,7,7,5,5,5,8,8,9,7,8,5,15.38,19.23,19.23,19.23,15.38,11.54,16.28,16.28,18.6,16.28,16.28,16.28
202,220,"female",22,5,8,0,1,0,7,10,10,9,8,8,8,8,8,8,8,5,9,9,7,8,4,15.38,19.23,19.23,19.23,15.38,11.54,16.67,16.67,16.67,16.67,14.81,18.52
202,221,"female",22,6,8,0,1,0,7,10,10,9,8,8,8,8,7,7,3,6,9,9,7,8,5,15.38,19.23,19.23,19.23,15.38,11.54,15.56,17.78,17.78,17.78,17.78,13.33
202,222,"female",22,5,6,0,1,0,7,10,10,9,8,6,4,7,7,8,2,2,9,10,4,8,4,15.38,19.23,19.23,19.23,15.38,11.54,9.52,19.05,23.81,19.05,4.76,23.81
202,223,"female",22,7,5,0,1,0,7,10,10,9,8,6,7,7,7,7,6,8,9,9,8,8,8,15.38,19.23,19.23,19.23,15.38,11.54,17.39,17.39,19.57,19.57,10.87,15.22
202,224,"female",22,6,7,0,1,0,7,10,10,9,8,7,6,7,7,7,7,4,9,9,5,8,5,15.38,19.23,19.23,19.23,15.38,11.54,17.24,17.24,17.24,17.24,13.79,17.24
202,225,"female",22,7,4,0,0,0,7,10,10,9,8,4,6,7,2,5,3,7,9,9,8,8,5,15.38,19.23,19.23,19.23,15.38,11.54,14.71,14.71,14.71,14.71,20.59,20.59
202,226,"female",22,8,5,1,0,0,7,10,10,9,8,4,7,8,6,5,4,9,8,8,9,8,8,15.38,19.23,19.23,19.23,15.38,11.54,25.64,17.95,15.38,20.51,10.26,10.26
202,227,"female",22,7,3,0,0,0,7,10,10,9,8,4,6,7,4,5,4,8,7,8,8,9,7,15.38,19.23,19.23,19.23,15.38,11.54,20,16,18,16,16,14
202,228,"female",22,5,4,0,0,0,7,10,10,9,8,4,8,7,6,7,5,4,9,9,6,7,3,15.38,19.23,19.23,19.23,15.38,11.54,13.51,18.92,21.62,13.51,13.51,18.92
202,229,"female",22,8,4,1,0,0,7,10,10,9,8,2,8,9,4,3,2,9,9,9,8,9,4,15.38,19.23,19.23,19.23,15.38,11.54,21.43,16.67,21.43,16.67,11.9,11.9
202,230,"female",22,5,3,0,0,0,7,10,10,9,8,7,6,7,5,5,3,5,9,8,8,8,5,15.38,19.23,19.23,19.23,15.38,11.54,23.81,23.81,23.81,23.81,2.38,2.38
202,231,"female",22,7,5,0,0,0,7,10,10,9,8,6,6,7,4,6,4,6,8,8,9,8,6,15.38,19.23,19.23,19.23,15.38,11.54,18.6,20.93,23.26,23.26,2.33,11.63
202,232,"female",22,7,5,0,1,0,7,10,10,9,8,6,7,7,7,7,6,7,9,9,7,9,6,15.38,19.23,19.23,19.23,15.38,11.54,17.78,17.78,17.78,17.78,13.33,15.56
202,233,"female",22,6,8,1,1,1,7,10,10,9,8,7,8,8,8,9,NA,7,8,8,9,7,5,15.38,19.23,19.23,19.23,15.38,11.54,14,20,18,16,14,18
203,214,"female",22,3,9,0,1,0,9,8,10,9,7,9,8,9,8,7,6,3,6,7,5,7,NA,16,20,18,20,18,8,17.02,21.28,17.02,21.28,14.89,8.51
203,215,"female",22,7,4,0,0,0,9,8,10,9,7,6,8,7,4,5,5,7,6,6,8,8,7,16,20,18,20,18,8,14.89,19.15,21.28,19.15,14.89,10.64
203,216,"female",22,1,8,0,1,0,9,8,10,9,7,9,9,9,9,9,9,2,5,6,5,7,4,16,20,18,20,18,8,7.5,17.5,20,22.5,12.5,20
203,217,"female",22,10,7,0,1,0,9,8,10,9,7,6,8,9,6,9,8,10,7,9,10,10,7,16,20,18,20,18,8,21.28,17.02,21.28,12.77,6.38,21.28
203,218,"female",22,7,5,0,1,0,9,8,10,9,7,6,6,8,6,6,6,7,5,10,7,10,NA,16,20,18,20,18,8,20.51,5.13,23.08,12.82,17.95,20.51
203,219,"female",22,7,7,0,1,0,9,8,10,9,7,7,7,7,7,6,7,8,6,9,8,8,NA,16,20,18,20,18,8,16.28,16.28,18.6,16.28,16.28,16.28
203,220,"female",22,7,9,0,1,0,9,8,10,9,7,9,9,9,8,8,9,3,9,9,7,9,6,16,20,18,20,18,8,16.67,16.67,16.67,16.67,14.81,18.52
203,221,"female",22,5,7,0,1,0,9,8,10,9,7,6,7,9,6,6,3,3,7,8,NA,9,3,16,20,18,20,18,8,15.56,17.78,17.78,17.78,17.78,13.33
203,222,"female",22,5,7,0,1,0,9,8,10,9,7,8,5,6,7,6,3,3,9,10,2,9,3,16,20,18,20,18,8,9.52,19.05,23.81,19.05,4.76,23.81
203,223,"female",22,6,8,0,1,0,9,8,10,9,7,9,9,9,8,8,7,5,8,8,7,9,NA,16,20,18,20,18,8,17.39,17.39,19.57,19.57,10.87,15.22
203,224,"female",22,4,7,0,0,0,9,8,10,9,7,6,8,8,5,5,5,4,7,9,3,8,NA,16,20,18,20,18,8,17.24,17.24,17.24,17.24,13.79,17.24
203,225,"female",22,8,7,0,1,0,9,8,10,9,7,6,5,7,6,8,7,6,9,8,8,8,NA,16,20,18,20,18,8,14.71,14.71,14.71,14.71,20.59,20.59
203,226,"female",22,9,7,0,0,0,9,8,10,9,7,5,8,8,7,5,5,10,8,8,10,9,9,16,20,18,20,18,8,25.64,17.95,15.38,20.51,10.26,10.26
203,227,"female",22,6,4,0,0,0,9,8,10,9,7,5,7,7,5,6,5,8,6,8,7,8,7,16,20,18,20,18,8,20,16,18,16,16,14
203,228,"female",22,7,7,0,1,0,9,8,10,9,7,6,7,7,5,5,8,6,7,10,7,10,NA,16,20,18,20,18,8,13.51,18.92,21.62,13.51,13.51,18.92
203,229,"female",22,8,4,0,0,0,9,8,10,9,7,6,6,9,3,1,2,8,3,9,8,9,7,16,20,18,20,18,8,21.43,16.67,21.43,16.67,11.9,11.9
203,230,"female",22,3,7,0,1,0,9,8,10,9,7,7,7,8,7,5,4,4,6,6,7,7,3,16,20,18,20,18,8,23.81,23.81,23.81,23.81,2.38,2.38
203,231,"female",22,4,7,0,1,0,9,8,10,9,7,8,8,8,5,5,6,5,5,8,6,9,4,16,20,18,20,18,8,18.6,20.93,23.26,23.26,2.33,11.63
203,232,"female",22,4,6,0,1,0,9,8,10,9,7,7,8,8,8,7,5,5,6,8,6,8,NA,16,20,18,20,18,8,17.78,17.78,17.78,17.78,13.33,15.56
203,233,"female",22,8,9,0,1,0,9,8,10,9,7,8,8,8,8,9,NA,6,10,9,NA,10,3,16,20,18,20,18,8,14,20,18,16,14,18
204,214,"female",26,7,8,0,1,0,9,5,10,9,10,9,7,8,8,6,6,5,6,7,8,7,6,19.61,15.69,17.65,15.69,17.65,13.73,17.02,21.28,17.02,21.28,14.89,8.51
204,215,"female",26,8,5,0,1,0,9,5,10,9,10,6,7,7,7,6,6,7,7,9,8,8,6,19.61,15.69,17.65,15.69,17.65,13.73,14.89,19.15,21.28,19.15,14.89,10.64
204,216,"female",26,8,9,0,0,0,9,5,10,9,10,7,10,10,10,10,5,3,8,10,6,10,7,19.61,15.69,17.65,15.69,17.65,13.73,7.5,17.5,20,22.5,12.5,20
204,217,"female",26,9,6,1,0,0,9,5,10,9,10,4,6,7,7,7,5,9,8,10,8,10,7,19.61,15.69,17.65,15.69,17.65,13.73,21.28,17.02,21.28,12.77,6.38,21.28
204,218,"female",26,6,5,0,1,0,9,5,10,9,10,6,5,5,6,6,4,5,7,9,5,9,5,19.61,15.69,17.65,15.69,17.65,13.73,20.51,5.13,23.08,12.82,17.95,20.51
204,219,"female",26,9,6,0,1,0,9,5,10,9,10,6,6,8,6,7,5,7,8,9,8,8,8,19.61,15.69,17.65,15.69,17.65,13.73,16.28,16.28,18.6,16.28,16.28,16.28
204,220,"female",26,7,8,0,0,0,9,5,10,9,10,7,8,8,8,10,7,4,7,9,6,8,8,19.61,15.69,17.65,15.69,17.65,13.73,16.67,16.67,16.67,16.67,14.81,18.52
204,221,"female",26,6,4,0,0,0,9,5,10,9,10,4,5,6,6,7,3,4,7,9,5,6,6,19.61,15.69,17.65,15.69,17.65,13.73,15.56,17.78,17.78,17.78,17.78,13.33
204,222,"female",26,1,4,0,0,0,9,5,10,9,10,7,6,2,2,8,3,1,6,8,1,2,1,19.61,15.69,17.65,15.69,17.65,13.73,9.52,19.05,23.81,19.05,4.76,23.81
204,223,"female",26,6,6,0,1,0,9,5,10,9,10,8,8,8,8,7,2,6,6,7,6,7,6,19.61,15.69,17.65,15.69,17.65,13.73,17.39,17.39,19.57,19.57,10.87,15.22
204,224,"female",26,5,2,0,0,0,9,5,10,9,10,6,2,3,1,3,1,5,6,7,6,8,4,19.61,15.69,17.65,15.69,17.65,13.73,17.24,17.24,17.24,17.24,13.79,17.24
204,225,"female",26,9,7,0,1,0,9,5,10,9,10,7,7,7,8,7,9,7,9,8,7,7,8,19.61,15.69,17.65,15.69,17.65,13.73,14.71,14.71,14.71,14.71,20.59,20.59
204,226,"female",26,8,4,1,0,0,9,5,10,9,10,3,3,5,7,6,6,9,9,8,9,7,8,19.61,15.69,17.65,15.69,17.65,13.73,25.64,17.95,15.38,20.51,10.26,10.26
204,227,"female",26,8,3,0,0,0,9,5,10,9,10,4,4,5,5,5,5,7,7,6,6,6,5,19.61,15.69,17.65,15.69,17.65,13.73,20,16,18,16,16,14
204,228,"female",26,4,4,0,0,0,9,5,10,9,10,4,7,5,5,4,4,2,6,5,2,3,2,19.61,15.69,17.65,15.69,17.65,13.73,13.51,18.92,21.62,13.51,13.51,18.92
204,229,"female",26,8,3,0,0,0,9,5,10,9,10,3,5,8,5,8,6,8,7,8,9,8,7,19.61,15.69,17.65,15.69,17.65,13.73,21.43,16.67,21.43,16.67,11.9,11.9
204,230,"female",26,7,3,0,0,0,9,5,10,9,10,5,8,8,7,7,3,6,8,7,7,6,6,19.61,15.69,17.65,15.69,17.65,13.73,23.81,23.81,23.81,23.81,2.38,2.38
204,231,"female",26,8,5,0,0,0,9,5,10,9,10,6,3,6,7,10,6,7,7,9,8,7,8,19.61,15.69,17.65,15.69,17.65,13.73,18.6,20.93,23.26,23.26,2.33,11.63
204,232,"female",26,6,6,0,1,0,9,5,10,9,10,6,7,6,7,6,6,6,8,8,5,6,6,19.61,15.69,17.65,15.69,17.65,13.73,17.78,17.78,17.78,17.78,13.33,15.56
204,233,"female",26,8,7,0,1,0,9,5,10,9,10,7,8,8,8,8,NA,6,8,9,6,8,7,19.61,15.69,17.65,15.69,17.65,13.73,14,20,18,16,14,18
205,214,"female",23,6,8,0,1,0,7,8,10,9,5,10,9,8,8,6,6,5,6,7,6,7,5,15.38,17.31,19.23,19.23,11.54,17.31,17.02,21.28,17.02,21.28,14.89,8.51
205,215,"female",23,9,2,0,0,0,7,8,10,9,5,6,8,8,3,6,2,10,8,8,8,8,8,15.38,17.31,19.23,19.23,11.54,17.31,14.89,19.15,21.28,19.15,14.89,10.64
205,216,"female",23,2,6,0,1,0,7,8,10,9,5,7,8,7,8,7,5,2,8,4,4,7,2,15.38,17.31,19.23,19.23,11.54,17.31,7.5,17.5,20,22.5,12.5,20
205,217,"female",23,8,5,1,0,0,7,8,10,9,5,5,6,5,4,5,5,10,10,10,7,9,6,15.38,17.31,19.23,19.23,11.54,17.31,21.28,17.02,21.28,12.77,6.38,21.28
205,218,"female",23,6,6,0,1,0,7,8,10,9,5,6,6,7,6,6,7,5,8,8,6,6,5,15.38,17.31,19.23,19.23,11.54,17.31,20.51,5.13,23.08,12.82,17.95,20.51
205,219,"female",23,6,6,0,1,0,7,8,10,9,5,8,7,7,6,5,5,6,6,6,6,6,6,15.38,17.31,19.23,19.23,11.54,17.31,16.28,16.28,18.6,16.28,16.28,16.28
205,220,"female",23,7,10,1,1,1,7,8,10,9,5,8,10,10,10,10,10,8,8,8,7,6,6,15.38,17.31,19.23,19.23,11.54,17.31,16.67,16.67,16.67,16.67,14.81,18.52
205,221,"female",23,7,5,1,1,1,7,8,10,9,5,5,5,7,6,6,3,8,8,8,8,8,6,15.38,17.31,19.23,19.23,11.54,17.31,15.56,17.78,17.78,17.78,17.78,13.33
205,222,"female",23,10,5,0,1,0,7,8,10,9,5,7,5,6,8,2,4,3,10,10,5,8,6,15.38,17.31,19.23,19.23,11.54,17.31,9.52,19.05,23.81,19.05,4.76,23.81
205,223,"female",23,4,8,0,1,0,7,8,10,9,5,8,8,8,8,7,7,6,7,6,4,4,4,15.38,17.31,19.23,19.23,11.54,17.31,17.39,17.39,19.57,19.57,10.87,15.22
205,224,"female",23,8,5,1,0,0,7,8,10,9,5,5,1,5,4,5,5,10,10,10,7,7,9,15.38,17.31,19.23,19.23,11.54,17.31,17.24,17.24,17.24,17.24,13.79,17.24
205,225,"female",23,7,4,0,0,0,7,8,10,9,5,7,4,5,3,7,4,6,8,8,6,8,4,15.38,17.31,19.23,19.23,11.54,17.31,14.71,14.71,14.71,14.71,20.59,20.59
205,226,"female",23,6,4,0,0,0,7,8,10,9,5,3,7,7,2,6,3,9,7,6,4,9,2,15.38,17.31,19.23,19.23,11.54,17.31,25.64,17.95,15.38,20.51,10.26,10.26
205,227,"female",23,2,3,0,0,0,7,8,10,9,5,3,5,6,5,5,3,2,7,5,4,9,2,15.38,17.31,19.23,19.23,11.54,17.31,20,16,18,16,16,14
205,228,"female",23,6,5,0,1,0,7,8,10,9,5,6,7,7,4,7,6,5,9,9,5,5,5,15.38,17.31,19.23,19.23,11.54,17.31,13.51,18.92,21.62,13.51,13.51,18.92
205,229,"female",23,5,4,0,0,0,7,8,10,9,5,3,5,4,2,3,3,10,8,6,5,9,5,15.38,17.31,19.23,19.23,11.54,17.31,21.43,16.67,21.43,16.67,11.9,11.9
205,230,"female",23,3,7,0,1,0,7,8,10,9,5,6,8,8,8,5,6,5,5,6,2,9,3,15.38,17.31,19.23,19.23,11.54,17.31,23.81,23.81,23.81,23.81,2.38,2.38
205,231,"female",23,2,6,0,1,0,7,8,10,9,5,7,6,8,6,6,4,4,5,5,5,5,2,15.38,17.31,19.23,19.23,11.54,17.31,18.6,20.93,23.26,23.26,2.33,11.63
205,232,"female",23,6,8,0,1,0,7,8,10,9,5,8,9,8,8,8,7,6,8,6,6,8,8,15.38,17.31,19.23,19.23,11.54,17.31,17.78,17.78,17.78,17.78,13.33,15.56
205,233,"female",23,8,8,0,1,0,7,8,10,9,5,7,7,6,7,7,NA,6,8,7,7,9,8,15.38,17.31,19.23,19.23,11.54,17.31,14,20,18,16,14,18
206,214,"female",31,4,7,0,0,0,8,8,8,8,8,7,8,8,5,7,5,5,7,7,6,9,1,14.58,16.67,20.83,18.75,16.67,12.5,17.02,21.28,17.02,21.28,14.89,8.51
206,215,"female",31,7,6,1,0,0,8,8,8,8,8,6,8,7,7,8,6,7,7,7,7,7,7,14.58,16.67,20.83,18.75,16.67,12.5,14.89,19.15,21.28,19.15,14.89,10.64
206,216,"female",31,8,7,1,0,0,8,8,8,8,8,5,10,8,7,5,5,2,8,8,7,8,5,14.58,16.67,20.83,18.75,16.67,12.5,7.5,17.5,20,22.5,12.5,20
206,217,"female",31,7,5,0,0,0,8,8,8,8,8,3,7,7,5,5,4,9,5,9,6,6,5,14.58,16.67,20.83,18.75,16.67,12.5,21.28,17.02,21.28,12.77,6.38,21.28
206,218,"female",31,6,5,1,1,1,8,8,8,8,8,5,7,8,5,6,5,7,7,7,7,7,7,14.58,16.67,20.83,18.75,16.67,12.5,20.51,5.13,23.08,12.82,17.95,20.51
206,219,"female",31,6,5,1,0,0,8,8,8,8,8,5,6,6,5,5,6,7,7,7,7,7,NA,14.58,16.67,20.83,18.75,16.67,12.5,16.28,16.28,18.6,16.28,16.28,16.28
206,220,"female",31,10,10,1,1,1,8,8,8,8,8,10,10,10,10,10,10,9,10,10,10,9,9,14.58,16.67,20.83,18.75,16.67,12.5,16.67,16.67,16.67,16.67,14.81,18.52
206,221,"female",31,7,7,1,1,1,8,8,8,8,8,6,6,7,7,7,5,8,7,8,6,7,5,14.58,16.67,20.83,18.75,16.67,12.5,15.56,17.78,17.78,17.78,17.78,13.33
206,222,"female",31,7,6,1,0,0,8,8,8,8,8,6,5,6,2,5,4,4,10,10,9,8,7,14.58,16.67,20.83,18.75,16.67,12.5,9.52,19.05,23.81,19.05,4.76,23.81
206,223,"female",31,7,7,1,1,1,8,8,8,8,8,10,9,10,8,9,6,8,8,8,5,5,5,14.58,16.67,20.83,18.75,16.67,12.5,17.39,17.39,19.57,19.57,10.87,15.22
206,224,"female",31,7,5,1,1,1,8,8,8,8,8,6,7,8,8,8,9,7,7,7,7,7,7,14.58,16.67,20.83,18.75,16.67,12.5,17.24,17.24,17.24,17.24,13.79,17.24
206,225,"female",31,8,7,1,1,1,8,8,8,8,8,6,8,8,8,7,8,4,9,9,6,8,7,14.58,16.67,20.83,18.75,16.67,12.5,14.71,14.71,14.71,14.71,20.59,20.59
206,226,"female",31,7,7,1,0,0,8,8,8,8,8,6,8,8,7,8,5,7,7,7,7,7,7,14.58,16.67,20.83,18.75,16.67,12.5,25.64,17.95,15.38,20.51,10.26,10.26
206,227,"female",31,7,3,1,0,0,8,8,8,8,8,4,5,6,4,5,3,8,8,8,8,8,7,14.58,16.67,20.83,18.75,16.67,12.5,20,16,18,16,16,14
206,228,"female",31,7,7,0,1,0,8,8,8,8,8,7,7,7,7,7,5,7,8,9,9,7,7,14.58,16.67,20.83,18.75,16.67,12.5,13.51,18.92,21.62,13.51,13.51,18.92
206,229,"female",31,8,6,1,0,0,8,8,8,8,8,3,9,8,7,5,4,8,8,8,8,8,8,14.58,16.67,20.83,18.75,16.67,12.5,21.43,16.67,21.43,16.67,11.9,11.9
206,230,"female",31,6,6,1,1,1,8,8,8,8,8,6,8,9,8,7,7,7,7,7,7,7,7,14.58,16.67,20.83,18.75,16.67,12.5,23.81,23.81,23.81,23.81,2.38,2.38
206,231,"female",31,7,7,1,0,0,8,8,8,8,8,5,9,9,8,7,8,7,7,7,7,7,8,14.58,16.67,20.83,18.75,16.67,12.5,18.6,20.93,23.26,23.26,2.33,11.63
206,232,"female",31,6,6,1,0,0,8,8,8,8,8,6,7,6,5,6,5,4,9,7,7,NA,7,14.58,16.67,20.83,18.75,16.67,12.5,17.78,17.78,17.78,17.78,13.33,15.56
206,233,"female",31,7,7,1,1,1,8,8,8,8,8,7,7,7,7,7,NA,1,7,7,7,7,7,14.58,16.67,20.83,18.75,16.67,12.5,14,20,18,16,14,18
207,214,"female",23,4,9,0,1,0,8,8,8,10,9,10,8,8,8,8,6,4,6,6,4,4,4,17.31,13.46,17.31,19.23,19.23,13.46,17.02,21.28,17.02,21.28,14.89,8.51
207,215,"female",23,7,8,0,1,0,8,8,8,10,9,8,7,4,9,4,5,6,9,10,8,10,7,17.31,13.46,17.31,19.23,19.23,13.46,14.89,19.15,21.28,19.15,14.89,10.64
207,216,"female",23,6,8,0,1,0,8,8,8,10,9,10,10,10,10,8,8,3,8,8,9,4,5,17.31,13.46,17.31,19.23,19.23,13.46,7.5,17.5,20,22.5,12.5,20
207,217,"female",23,7,9,0,1,0,8,8,8,10,9,9,7,6,8,6,5,7,8,10,7,9,7,17.31,13.46,17.31,19.23,19.23,13.46,21.28,17.02,21.28,12.77,6.38,21.28
207,218,"female",23,7,6,0,1,0,8,8,8,10,9,6,5,6,7,6,4,6,9,8,6,8,3,17.31,13.46,17.31,19.23,19.23,13.46,20.51,5.13,23.08,12.82,17.95,20.51
207,219,"female",23,9,8,1,1,1,8,8,8,10,9,8,6,8,9,5,8,9,9,9,10,9,8,17.31,13.46,17.31,19.23,19.23,13.46,16.28,16.28,18.6,16.28,16.28,16.28
207,220,"female",23,7,9,0,1,0,8,8,8,10,9,10,9,10,10,9,9,7,9,10,10,9,7,17.31,13.46,17.31,19.23,19.23,13.46,16.67,16.67,16.67,16.67,14.81,18.52
207,221,"female",23,6,9,0,1,0,8,8,8,10,9,8,7,7,9,9,5,6,7,9,6,7,6,17.31,13.46,17.31,19.23,19.23,13.46,15.56,17.78,17.78,17.78,17.78,13.33
207,222,"female",23,1,7,0,1,0,8,8,8,10,9,8,4,8,6,4,4,1,1,1,1,1,1,17.31,13.46,17.31,19.23,19.23,13.46,9.52,19.05,23.81,19.05,4.76,23.81
207,223,"female",23,4,7,0,1,0,8,8,8,10,9,10,7,6,8,10,5,3,8,7,3,7,3,17.31,13.46,17.31,19.23,19.23,13.46,17.39,17.39,19.57,19.57,10.87,15.22
207,224,"female",23,2,6,0,1,0,8,8,8,10,9,8,6,6,7,5,5,4,8,7,8,7,4,17.31,13.46,17.31,19.23,19.23,13.46,17.24,17.24,17.24,17.24,13.79,17.24
207,225,"female",23,6,8,0,1,0,8,8,8,10,9,9,6,5,8,9,7,7,6,7,8,6,6,17.31,13.46,17.31,19.23,19.23,13.46,14.71,14.71,14.71,14.71,20.59,20.59
207,226,"female",23,10,8,1,1,1,8,8,8,10,9,9,7,7,9,7,7,10,9,9,10,10,10,17.31,13.46,17.31,19.23,19.23,13.46,25.64,17.95,15.38,20.51,10.26,10.26
207,227,"female",23,8,9,1,1,1,8,8,8,10,9,8,8,7,9,8,8,8,10,7,9,7,8,17.31,13.46,17.31,19.23,19.23,13.46,20,16,18,16,16,14
207,228,"female",23,5,6,0,1,0,8,8,8,10,9,7,5,6,8,6,5,6,6,8,2,4,4,17.31,13.46,17.31,19.23,19.23,13.46,13.51,18.92,21.62,13.51,13.51,18.92
207,229,"female",23,8,6,0,1,0,8,8,8,10,9,8,5,5,8,3,6,7,9,9,9,9,9,17.31,13.46,17.31,19.23,19.23,13.46,21.43,16.67,21.43,16.67,11.9,11.9
207,230,"female",23,4,8,0,1,0,8,8,8,10,9,9,7,7,7,6,7,4,7,6,4,4,4,17.31,13.46,17.31,19.23,19.23,13.46,23.81,23.81,23.81,23.81,2.38,2.38
207,231,"female",23,5,5,0,0,0,8,8,8,10,9,7,4,5,7,8,4,4,5,4,6,5,4,17.31,13.46,17.31,19.23,19.23,13.46,18.6,20.93,23.26,23.26,2.33,11.63
207,232,"female",23,3,7,0,1,0,8,8,8,10,9,8,7,7,8,8,7,4,6,6,4,4,4,17.31,13.46,17.31,19.23,19.23,13.46,17.78,17.78,17.78,17.78,13.33,15.56
207,233,"female",23,7,8,0,1,0,8,8,8,10,9,9,8,8,8,8,NA,9,8,8,9,7,8,17.31,13.46,17.31,19.23,19.23,13.46,14,20,18,16,14,18
208,214,"female",25,6,7,0,1,0,9,10,10,10,10,8,9,8,7,8,6,5,8,8,8,8,7,11.54,13.46,19.23,19.23,19.23,17.31,17.02,21.28,17.02,21.28,14.89,8.51
208,215,"female",25,10,7,1,1,1,9,10,10,10,10,7,7,5,7,7,5,10,10,10,10,10,10,11.54,13.46,19.23,19.23,19.23,17.31,14.89,19.15,21.28,19.15,14.89,10.64
208,216,"female",25,10,7,0,1,0,9,10,10,10,10,8,9,9,9,9,9,5,5,10,5,5,5,11.54,13.46,19.23,19.23,19.23,17.31,7.5,17.5,20,22.5,12.5,20
208,217,"female",25,7,8,1,1,1,9,10,10,10,10,7,8,8,9,8,7,6,8,8,8,8,8,11.54,13.46,19.23,19.23,19.23,17.31,21.28,17.02,21.28,12.77,6.38,21.28
208,218,"female",25,5,5,0,1,0,9,10,10,10,10,7,6,6,8,7,4,5,8,10,8,8,5,11.54,13.46,19.23,19.23,19.23,17.31,20.51,5.13,23.08,12.82,17.95,20.51
208,219,"female",25,9,7,1,1,1,9,10,10,10,10,7,7,7,7,6,7,8,9,9,9,9,9,11.54,13.46,19.23,19.23,19.23,17.31,16.28,16.28,18.6,16.28,16.28,16.28
208,220,"female",25,8,8,1,1,1,9,10,10,10,10,9,9,9,10,9,8,5,10,10,9,9,9,11.54,13.46,19.23,19.23,19.23,17.31,16.67,16.67,16.67,16.67,14.81,18.52
208,221,"female",25,5,8,0,1,0,9,10,10,10,10,7,7,7,8,8,5,5,7,10,8,7,7,11.54,13.46,19.23,19.23,19.23,17.31,15.56,17.78,17.78,17.78,17.78,13.33
208,222,"female",25,5,8,0,1,0,9,10,10,10,10,8,7,7,8,2,5,5,7,10,5,7,6,11.54,13.46,19.23,19.23,19.23,17.31,9.52,19.05,23.81,19.05,4.76,23.81
208,223,"female",25,5,6,0,1,0,9,10,10,10,10,10,8,8,8,7,6,5,5,5,5,5,5,11.54,13.46,19.23,19.23,19.23,17.31,17.39,17.39,19.57,19.57,10.87,15.22
208,224,"female",25,10,6,1,1,1,9,10,10,10,10,7,6,5,5,5,5,10,10,10,10,10,10,11.54,13.46,19.23,19.23,19.23,17.31,17.24,17.24,17.24,17.24,13.79,17.24
208,225,"female",25,7,8,0,1,0,9,10,10,10,10,8,10,9,9,9,6,5,8,8,9,9,5,11.54,13.46,19.23,19.23,19.23,17.31,14.71,14.71,14.71,14.71,20.59,20.59
208,226,"female",25,9,8,1,1,1,9,10,10,10,10,8,7,8,8,7,6,9,9,9,9,9,9,11.54,13.46,19.23,19.23,19.23,17.31,25.64,17.95,15.38,20.51,10.26,10.26
208,227,"female",25,9,8,1,1,1,9,10,10,10,10,8,8,8,8,8,7,8,9,9,9,9,9,11.54,13.46,19.23,19.23,19.23,17.31,20,16,18,16,16,14
208,228,"female",25,7,7,0,1,0,9,10,10,10,10,8,6,6,8,6,6,5,8,8,8,8,8,11.54,13.46,19.23,19.23,19.23,17.31,13.51,18.92,21.62,13.51,13.51,18.92
208,229,"female",25,8,7,1,1,1,9,10,10,10,10,6,8,7,5,6,3,8,8,8,8,8,8,11.54,13.46,19.23,19.23,19.23,17.31,21.43,16.67,21.43,16.67,11.9,11.9
208,230,"female",25,9,7,1,1,1,9,10,10,10,10,9,8,7,8,7,7,9,9,9,9,9,9,11.54,13.46,19.23,19.23,19.23,17.31,23.81,23.81,23.81,23.81,2.38,2.38
208,231,"female",25,6,8,1,1,1,9,10,10,10,10,8,8,7,9,6,7,5,9,9,7,8,7,11.54,13.46,19.23,19.23,19.23,17.31,18.6,20.93,23.26,23.26,2.33,11.63
